npi,taxonomy_col,taxonomy_code,switch_col,taxonomy_switch
1154382513,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1629039177,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1275594764,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1184686446,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1932162229,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,367500000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1497711964,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,174400000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1730145160,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1932166386,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,291U00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1932166089,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1851359228,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1629036009,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1043268535,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,363L00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1396794046,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,173000000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1396794046,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1487604088,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1497708416,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RC0000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1821042698,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,208600000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1114970084,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1396790838,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,208100000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1497700579,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1134174196,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,363A00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1063468809,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1063468809,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207RG0300X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1235178955,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,174400000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1922049618,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,208800000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1184666091,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1184666091,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,2085R0204X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1114969359,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RR0500X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1962445841,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1962445841,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207V00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1467497818,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207W00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1467497818,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207W00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1467497818,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,207WX0009X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,Y
1477598597,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0204X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1477598597,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1093751133,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207XS0106X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1093751133,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207X00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1841236684,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,291U00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1508892688,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,163WD0400X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1508892688,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,363L00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1508892688,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,363LA2100X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,Y
1407882129,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,152W00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1376572842,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1376572842,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207RI0200X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1609807122,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,341600000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1609807122,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,282N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1295767804,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,208800000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1407880198,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2084N0400X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1407880198,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,2084S0012X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1053345512,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207XS0117X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1053345512,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207X00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1144255159,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,282N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1407881055,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,208600000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1083630149,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,332B00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1356367171,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RC0200X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1356367171,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207RP1001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1689691214,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,282N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1518985027,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,332B00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1518985027,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,333600000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1518985027,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,3336C0003X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,Y
1861412769,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1861412769,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,2085R0204X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1861412769,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,2085B0100X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,N
1861412769,HEALTHCARE_PROVIDER_TAXONOMY_CODE_4,2085D0003X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_4,N
1679595193,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1629092432,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,363LA2200X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1023032737,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1770597528,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1770597528,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1114933264,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,363LF0000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1720093263,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,208D00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1912914144,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,291U00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1780691303,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,363L00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1568470326,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1508874223,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1245241686,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1073525861,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1295848174,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1295848174,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,208M00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1679687859,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,332B00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1992812580,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,282N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1700998697,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,282N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1053419317,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,213E00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1073605879,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,282N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1639262181,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,213ES0131X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1982798849,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1841386133,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,363LF0000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1427130095,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207ZP0102X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1720162290,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1720162977,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,332B00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1427133685,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,291U00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1710120365,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,390200000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1710120365,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,2085B0100X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1710120365,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,Y
1912140450,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1912140450,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1912140450,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,N
1912140450,HEALTHCARE_PROVIDER_TAXONOMY_CODE_4,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_4,N
1912140450,HEALTHCARE_PROVIDER_TAXONOMY_CODE_5,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_5,Y
1386961415,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207P00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1386961415,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207P00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1518256213,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085N0700X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1518256213,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1518256213,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,N
1518256213,HEALTHCARE_PROVIDER_TAXONOMY_CODE_4,2085N0700X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_4,Y
1790123149,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,293D00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1295976538,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085U0001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1295976538,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1265662928,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,174400000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1265662928,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,208M00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1265662928,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,Y
1609008200,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,231H00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1922333467,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1922333467,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1316275290,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1962713081,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2084N0400X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1962713081,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,2084A2900X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1962713081,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,2084N0400X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,N
1518279660,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1518279660,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1518279660,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,N
1518279660,HEALTHCARE_PROVIDER_TAXONOMY_CODE_4,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_4,Y
1346537859,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,213E00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1346537859,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,213ES0103X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1346537859,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,213EP1101X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,N
1346537859,HEALTHCARE_PROVIDER_TAXONOMY_CODE_4,213ES0000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_4,N
1346537859,HEALTHCARE_PROVIDER_TAXONOMY_CODE_5,213ES0131X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_5,N
1356639801,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,343900000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1356639801,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,341600000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1356639801,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,3416L0300X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,Y
1598022725,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RG0100X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1467456319,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1144224627,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207W00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1376548230,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1306841952,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RE0101X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1417953654,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,174400000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1417953654,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207WX0107X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1538165774,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1538165774,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1689670952,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207XS0106X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1689670952,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,2086S0105X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1922004217,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207X00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1922004217,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207XX0005X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1427054295,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,363L00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1578569141,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085B0100X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1578569141,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,2085N0700X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1578569141,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,2085N0904X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,N
1578569141,HEALTHCARE_PROVIDER_TAXONOMY_CODE_4,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_4,Y
1578569141,HEALTHCARE_PROVIDER_TAXONOMY_CODE_5,2085R0203X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_5,N
1578569141,HEALTHCARE_PROVIDER_TAXONOMY_CODE_6,2085R0204X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_6,N
1578569141,HEALTHCARE_PROVIDER_TAXONOMY_CODE_7,2085R0205X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_7,N
1578569141,HEALTHCARE_PROVIDER_TAXONOMY_CODE_8,2085U0001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_8,N
1831196278,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1902804552,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,282N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1003814666,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1245238153,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,213E00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1124026182,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RN0300X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1124026182,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1124026182,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,207RG0100X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,N
1124026182,HEALTHCARE_PROVIDER_TAXONOMY_CODE_4,207RI0011X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_4,N
1124026182,HEALTHCARE_PROVIDER_TAXONOMY_CODE_5,207RP1001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_5,N
1124026182,HEALTHCARE_PROVIDER_TAXONOMY_CODE_6,207VF0040X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_6,N
1124026182,HEALTHCARE_PROVIDER_TAXONOMY_CODE_7,207X00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_7,N
1124026182,HEALTHCARE_PROVIDER_TAXONOMY_CODE_8,2086S0102X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_8,N
1124026182,HEALTHCARE_PROVIDER_TAXONOMY_CODE_9,208800000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_9,N
1124026182,HEALTHCARE_PROVIDER_TAXONOMY_CODE_10,251G00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_10,N
1124026182,HEALTHCARE_PROVIDER_TAXONOMY_CODE_11,261QR0200X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_11,N
1124026182,HEALTHCARE_PROVIDER_TAXONOMY_CODE_12,261QR0400X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_12,N
