code,value_set_name,pqi_number
P111,mdc_15_principal_diagnosis_codes,appendix_f
P112,mdc_15_principal_diagnosis_codes,appendix_f
P113,mdc_15_principal_diagnosis_codes,appendix_f
P114,mdc_15_principal_diagnosis_codes,appendix_f
P115,mdc_15_principal_diagnosis_codes,appendix_f
P119,mdc_15_principal_diagnosis_codes,appendix_f
P120,mdc_15_principal_diagnosis_codes,appendix_f
P121,mdc_15_principal_diagnosis_codes,appendix_f
P122,mdc_15_principal_diagnosis_codes,appendix_f
P123,mdc_15_principal_diagnosis_codes,appendix_f
P124,mdc_15_principal_diagnosis_codes,appendix_f
P129,mdc_15_principal_diagnosis_codes,appendix_f
P130,mdc_15_principal_diagnosis_codes,appendix_f
P131,mdc_15_principal_diagnosis_codes,appendix_f
P132,mdc_15_principal_diagnosis_codes,appendix_f
P133,mdc_15_principal_diagnosis_codes,appendix_f
P134,mdc_15_principal_diagnosis_codes,appendix_f
P138,mdc_15_principal_diagnosis_codes,appendix_f
P139,mdc_15_principal_diagnosis_codes,appendix_f
P140,mdc_15_principal_diagnosis_codes,appendix_f
P141,mdc_15_principal_diagnosis_codes,appendix_f
P142,mdc_15_principal_diagnosis_codes,appendix_f
P143,mdc_15_principal_diagnosis_codes,appendix_f
P148,mdc_15_principal_diagnosis_codes,appendix_f
P149,mdc_15_principal_diagnosis_codes,appendix_f
P150,mdc_15_principal_diagnosis_codes,appendix_f
P151,mdc_15_principal_diagnosis_codes,appendix_f
P152,mdc_15_principal_diagnosis_codes,appendix_f
P153,mdc_15_principal_diagnosis_codes,appendix_f
P154,mdc_15_principal_diagnosis_codes,appendix_f
P155,mdc_15_principal_diagnosis_codes,appendix_f
P156,mdc_15_principal_diagnosis_codes,appendix_f
P158,mdc_15_principal_diagnosis_codes,appendix_f
P159,mdc_15_principal_diagnosis_codes,appendix_f
P190,mdc_15_principal_diagnosis_codes,appendix_f
P191,mdc_15_principal_diagnosis_codes,appendix_f
P192,mdc_15_principal_diagnosis_codes,appendix_f
P199,mdc_15_principal_diagnosis_codes,appendix_f
P220,mdc_15_principal_diagnosis_codes,appendix_f
P221,mdc_15_principal_diagnosis_codes,appendix_f
P228,mdc_15_principal_diagnosis_codes,appendix_f
P229,mdc_15_principal_diagnosis_codes,appendix_f
P230,mdc_15_principal_diagnosis_codes,appendix_f
P231,mdc_15_principal_diagnosis_codes,appendix_f
P232,mdc_15_principal_diagnosis_codes,appendix_f
P233,mdc_15_principal_diagnosis_codes,appendix_f
P234,mdc_15_principal_diagnosis_codes,appendix_f
P235,mdc_15_principal_diagnosis_codes,appendix_f
P236,mdc_15_principal_diagnosis_codes,appendix_f
P238,mdc_15_principal_diagnosis_codes,appendix_f
P239,mdc_15_principal_diagnosis_codes,appendix_f
P249,mdc_15_principal_diagnosis_codes,appendix_f
P250,mdc_15_principal_diagnosis_codes,appendix_f
P251,mdc_15_principal_diagnosis_codes,appendix_f
P252,mdc_15_principal_diagnosis_codes,appendix_f
P253,mdc_15_principal_diagnosis_codes,appendix_f
P258,mdc_15_principal_diagnosis_codes,appendix_f
P260,mdc_15_principal_diagnosis_codes,appendix_f
P261,mdc_15_principal_diagnosis_codes,appendix_f
P268,mdc_15_principal_diagnosis_codes,appendix_f
P269,mdc_15_principal_diagnosis_codes,appendix_f
P280,mdc_15_principal_diagnosis_codes,appendix_f
P282,mdc_15_principal_diagnosis_codes,appendix_f
P283,mdc_15_principal_diagnosis_codes,appendix_f
P284,mdc_15_principal_diagnosis_codes,appendix_f
P285,mdc_15_principal_diagnosis_codes,appendix_f
P289,mdc_15_principal_diagnosis_codes,appendix_f
P290,mdc_15_principal_diagnosis_codes,appendix_f
P292,mdc_15_principal_diagnosis_codes,appendix_f
P293,mdc_15_principal_diagnosis_codes,appendix_f
P294,mdc_15_principal_diagnosis_codes,appendix_f
P299,mdc_15_principal_diagnosis_codes,appendix_f
P350,mdc_15_principal_diagnosis_codes,appendix_f
P351,mdc_15_principal_diagnosis_codes,appendix_f
P352,mdc_15_principal_diagnosis_codes,appendix_f
P353,mdc_15_principal_diagnosis_codes,appendix_f
P354,mdc_15_principal_diagnosis_codes,appendix_f
P358,mdc_15_principal_diagnosis_codes,appendix_f
P359,mdc_15_principal_diagnosis_codes,appendix_f
P360,mdc_15_principal_diagnosis_codes,appendix_f
P362,mdc_15_principal_diagnosis_codes,appendix_f
P364,mdc_15_principal_diagnosis_codes,appendix_f
P365,mdc_15_principal_diagnosis_codes,appendix_f
P368,mdc_15_principal_diagnosis_codes,appendix_f
P369,mdc_15_principal_diagnosis_codes,appendix_f
P370,mdc_15_principal_diagnosis_codes,appendix_f
P371,mdc_15_principal_diagnosis_codes,appendix_f
P372,mdc_15_principal_diagnosis_codes,appendix_f
P373,mdc_15_principal_diagnosis_codes,appendix_f
P374,mdc_15_principal_diagnosis_codes,appendix_f
P375,mdc_15_principal_diagnosis_codes,appendix_f
P378,mdc_15_principal_diagnosis_codes,appendix_f
P379,mdc_15_principal_diagnosis_codes,appendix_f
P381,mdc_15_principal_diagnosis_codes,appendix_f
P389,mdc_15_principal_diagnosis_codes,appendix_f
P390,mdc_15_principal_diagnosis_codes,appendix_f
P391,mdc_15_principal_diagnosis_codes,appendix_f
P392,mdc_15_principal_diagnosis_codes,appendix_f
P393,mdc_15_principal_diagnosis_codes,appendix_f
P394,mdc_15_principal_diagnosis_codes,appendix_f
P398,mdc_15_principal_diagnosis_codes,appendix_f
P399,mdc_15_principal_diagnosis_codes,appendix_f
P500,mdc_15_principal_diagnosis_codes,appendix_f
P501,mdc_15_principal_diagnosis_codes,appendix_f
P502,mdc_15_principal_diagnosis_codes,appendix_f
P503,mdc_15_principal_diagnosis_codes,appendix_f
P504,mdc_15_principal_diagnosis_codes,appendix_f
P505,mdc_15_principal_diagnosis_codes,appendix_f
P508,mdc_15_principal_diagnosis_codes,appendix_f
P509,mdc_15_principal_diagnosis_codes,appendix_f
P510,mdc_15_principal_diagnosis_codes,appendix_f
P518,mdc_15_principal_diagnosis_codes,appendix_f
P519,mdc_15_principal_diagnosis_codes,appendix_f
P520,mdc_15_principal_diagnosis_codes,appendix_f
P521,mdc_15_principal_diagnosis_codes,appendix_f
P523,mdc_15_principal_diagnosis_codes,appendix_f
P524,mdc_15_principal_diagnosis_codes,appendix_f
P525,mdc_15_principal_diagnosis_codes,appendix_f
P526,mdc_15_principal_diagnosis_codes,appendix_f
P528,mdc_15_principal_diagnosis_codes,appendix_f
P529,mdc_15_principal_diagnosis_codes,appendix_f
P540,mdc_15_principal_diagnosis_codes,appendix_f
P541,mdc_15_principal_diagnosis_codes,appendix_f
P542,mdc_15_principal_diagnosis_codes,appendix_f
P543,mdc_15_principal_diagnosis_codes,appendix_f
P544,mdc_15_principal_diagnosis_codes,appendix_f
P545,mdc_15_principal_diagnosis_codes,appendix_f
P546,mdc_15_principal_diagnosis_codes,appendix_f
P548,mdc_15_principal_diagnosis_codes,appendix_f
P549,mdc_15_principal_diagnosis_codes,appendix_f
P550,mdc_15_principal_diagnosis_codes,appendix_f
P551,mdc_15_principal_diagnosis_codes,appendix_f
P558,mdc_15_principal_diagnosis_codes,appendix_f
P559,mdc_15_principal_diagnosis_codes,appendix_f
P560,mdc_15_principal_diagnosis_codes,appendix_f
P570,mdc_15_principal_diagnosis_codes,appendix_f
P578,mdc_15_principal_diagnosis_codes,appendix_f
P579,mdc_15_principal_diagnosis_codes,appendix_f
P580,mdc_15_principal_diagnosis_codes,appendix_f
P581,mdc_15_principal_diagnosis_codes,appendix_f
P582,mdc_15_principal_diagnosis_codes,appendix_f
P583,mdc_15_principal_diagnosis_codes,appendix_f
P585,mdc_15_principal_diagnosis_codes,appendix_f
P588,mdc_15_principal_diagnosis_codes,appendix_f
P589,mdc_15_principal_diagnosis_codes,appendix_f
P591,mdc_15_principal_diagnosis_codes,appendix_f
P593,mdc_15_principal_diagnosis_codes,appendix_f
P598,mdc_15_principal_diagnosis_codes,appendix_f
P599,mdc_15_principal_diagnosis_codes,appendix_f
P610,mdc_15_principal_diagnosis_codes,appendix_f
P611,mdc_15_principal_diagnosis_codes,appendix_f
P612,mdc_15_principal_diagnosis_codes,appendix_f
P613,mdc_15_principal_diagnosis_codes,appendix_f
P614,mdc_15_principal_diagnosis_codes,appendix_f
P615,mdc_15_principal_diagnosis_codes,appendix_f
P616,mdc_15_principal_diagnosis_codes,appendix_f
P618,mdc_15_principal_diagnosis_codes,appendix_f
P619,mdc_15_principal_diagnosis_codes,appendix_f
P700,mdc_15_principal_diagnosis_codes,appendix_f
P701,mdc_15_principal_diagnosis_codes,appendix_f
P702,mdc_15_principal_diagnosis_codes,appendix_f
P703,mdc_15_principal_diagnosis_codes,appendix_f
P704,mdc_15_principal_diagnosis_codes,appendix_f
P708,mdc_15_principal_diagnosis_codes,appendix_f
P709,mdc_15_principal_diagnosis_codes,appendix_f
P710,mdc_15_principal_diagnosis_codes,appendix_f
P711,mdc_15_principal_diagnosis_codes,appendix_f
P712,mdc_15_principal_diagnosis_codes,appendix_f
P713,mdc_15_principal_diagnosis_codes,appendix_f
P714,mdc_15_principal_diagnosis_codes,appendix_f
P718,mdc_15_principal_diagnosis_codes,appendix_f
P719,mdc_15_principal_diagnosis_codes,appendix_f
P720,mdc_15_principal_diagnosis_codes,appendix_f
P721,mdc_15_principal_diagnosis_codes,appendix_f
P722,mdc_15_principal_diagnosis_codes,appendix_f
P728,mdc_15_principal_diagnosis_codes,appendix_f
P729,mdc_15_principal_diagnosis_codes,appendix_f
P740,mdc_15_principal_diagnosis_codes,appendix_f
P741,mdc_15_principal_diagnosis_codes,appendix_f
P742,mdc_15_principal_diagnosis_codes,appendix_f
P743,mdc_15_principal_diagnosis_codes,appendix_f
P744,mdc_15_principal_diagnosis_codes,appendix_f
P745,mdc_15_principal_diagnosis_codes,appendix_f
P746,mdc_15_principal_diagnosis_codes,appendix_f
P748,mdc_15_principal_diagnosis_codes,appendix_f
P749,mdc_15_principal_diagnosis_codes,appendix_f
P760,mdc_15_principal_diagnosis_codes,appendix_f
P761,mdc_15_principal_diagnosis_codes,appendix_f
P762,mdc_15_principal_diagnosis_codes,appendix_f
P768,mdc_15_principal_diagnosis_codes,appendix_f
P769,mdc_15_principal_diagnosis_codes,appendix_f
P771,mdc_15_principal_diagnosis_codes,appendix_f
P772,mdc_15_principal_diagnosis_codes,appendix_f
P773,mdc_15_principal_diagnosis_codes,appendix_f
P779,mdc_15_principal_diagnosis_codes,appendix_f
P780,mdc_15_principal_diagnosis_codes,appendix_f
P781,mdc_15_principal_diagnosis_codes,appendix_f
P782,mdc_15_principal_diagnosis_codes,appendix_f
P783,mdc_15_principal_diagnosis_codes,appendix_f
P789,mdc_15_principal_diagnosis_codes,appendix_f
P800,mdc_15_principal_diagnosis_codes,appendix_f
P808,mdc_15_principal_diagnosis_codes,appendix_f
P809,mdc_15_principal_diagnosis_codes,appendix_f
P810,mdc_15_principal_diagnosis_codes,appendix_f
P818,mdc_15_principal_diagnosis_codes,appendix_f
P819,mdc_15_principal_diagnosis_codes,appendix_f
P830,mdc_15_principal_diagnosis_codes,appendix_f
P831,mdc_15_principal_diagnosis_codes,appendix_f
P832,mdc_15_principal_diagnosis_codes,appendix_f
P834,mdc_15_principal_diagnosis_codes,appendix_f
P835,mdc_15_principal_diagnosis_codes,appendix_f
P836,mdc_15_principal_diagnosis_codes,appendix_f
P838,mdc_15_principal_diagnosis_codes,appendix_f
P839,mdc_15_principal_diagnosis_codes,appendix_f
P910,mdc_15_principal_diagnosis_codes,appendix_f
P911,mdc_15_principal_diagnosis_codes,appendix_f
P913,mdc_15_principal_diagnosis_codes,appendix_f
P914,mdc_15_principal_diagnosis_codes,appendix_f
P915,mdc_15_principal_diagnosis_codes,appendix_f
P918,mdc_15_principal_diagnosis_codes,appendix_f
P919,mdc_15_principal_diagnosis_codes,appendix_f
P921,mdc_15_principal_diagnosis_codes,appendix_f
P922,mdc_15_principal_diagnosis_codes,appendix_f
P923,mdc_15_principal_diagnosis_codes,appendix_f
P924,mdc_15_principal_diagnosis_codes,appendix_f
P925,mdc_15_principal_diagnosis_codes,appendix_f
P928,mdc_15_principal_diagnosis_codes,appendix_f
P929,mdc_15_principal_diagnosis_codes,appendix_f
P930,mdc_15_principal_diagnosis_codes,appendix_f
P938,mdc_15_principal_diagnosis_codes,appendix_f
P940,mdc_15_principal_diagnosis_codes,appendix_f
P941,mdc_15_principal_diagnosis_codes,appendix_f
P942,mdc_15_principal_diagnosis_codes,appendix_f
P948,mdc_15_principal_diagnosis_codes,appendix_f
P949,mdc_15_principal_diagnosis_codes,appendix_f
P960,mdc_15_principal_diagnosis_codes,appendix_f
P961,mdc_15_principal_diagnosis_codes,appendix_f
P962,mdc_15_principal_diagnosis_codes,appendix_f
P963,mdc_15_principal_diagnosis_codes,appendix_f
P965,mdc_15_principal_diagnosis_codes,appendix_f
P969,mdc_15_principal_diagnosis_codes,appendix_f
Q860,mdc_15_principal_diagnosis_codes,appendix_f
Q861,mdc_15_principal_diagnosis_codes,appendix_f
Q862,mdc_15_principal_diagnosis_codes,appendix_f
Q868,mdc_15_principal_diagnosis_codes,appendix_f
Z381,mdc_15_principal_diagnosis_codes,appendix_f
Z382,mdc_15_principal_diagnosis_codes,appendix_f
Z384,mdc_15_principal_diagnosis_codes,appendix_f
Z385,mdc_15_principal_diagnosis_codes,appendix_f
Z387,mdc_15_principal_diagnosis_codes,appendix_f
Z388,mdc_15_principal_diagnosis_codes,appendix_f
E8411,mdc_15_principal_diagnosis_codes,appendix_f
P0081,mdc_15_principal_diagnosis_codes,appendix_f
P0220,mdc_15_principal_diagnosis_codes,appendix_f
P0229,mdc_15_principal_diagnosis_codes,appendix_f
P0260,mdc_15_principal_diagnosis_codes,appendix_f
P0269,mdc_15_principal_diagnosis_codes,appendix_f
P0270,mdc_15_principal_diagnosis_codes,appendix_f
P0278,mdc_15_principal_diagnosis_codes,appendix_f
P0382,mdc_15_principal_diagnosis_codes,appendix_f
P0389,mdc_15_principal_diagnosis_codes,appendix_f
P0411,mdc_15_principal_diagnosis_codes,appendix_f
P0412,mdc_15_principal_diagnosis_codes,appendix_f
P0413,mdc_15_principal_diagnosis_codes,appendix_f
P0414,mdc_15_principal_diagnosis_codes,appendix_f
P0415,mdc_15_principal_diagnosis_codes,appendix_f
P0416,mdc_15_principal_diagnosis_codes,appendix_f
P0417,mdc_15_principal_diagnosis_codes,appendix_f
P0418,mdc_15_principal_diagnosis_codes,appendix_f
P0419,mdc_15_principal_diagnosis_codes,appendix_f
P041A,mdc_15_principal_diagnosis_codes,appendix_f
P0440,mdc_15_principal_diagnosis_codes,appendix_f
P0441,mdc_15_principal_diagnosis_codes,appendix_f
P0442,mdc_15_principal_diagnosis_codes,appendix_f
P0449,mdc_15_principal_diagnosis_codes,appendix_f
P0481,mdc_15_principal_diagnosis_codes,appendix_f
P0489,mdc_15_principal_diagnosis_codes,appendix_f
P0500,mdc_15_principal_diagnosis_codes,appendix_f
P0501,mdc_15_principal_diagnosis_codes,appendix_f
P0502,mdc_15_principal_diagnosis_codes,appendix_f
P0503,mdc_15_principal_diagnosis_codes,appendix_f
P0504,mdc_15_principal_diagnosis_codes,appendix_f
P0505,mdc_15_principal_diagnosis_codes,appendix_f
P0506,mdc_15_principal_diagnosis_codes,appendix_f
P0507,mdc_15_principal_diagnosis_codes,appendix_f
P0508,mdc_15_principal_diagnosis_codes,appendix_f
P0509,mdc_15_principal_diagnosis_codes,appendix_f
P0510,mdc_15_principal_diagnosis_codes,appendix_f
P0511,mdc_15_principal_diagnosis_codes,appendix_f
P0512,mdc_15_principal_diagnosis_codes,appendix_f
P0513,mdc_15_principal_diagnosis_codes,appendix_f
P0514,mdc_15_principal_diagnosis_codes,appendix_f
P0515,mdc_15_principal_diagnosis_codes,appendix_f
P0516,mdc_15_principal_diagnosis_codes,appendix_f
P0517,mdc_15_principal_diagnosis_codes,appendix_f
P0518,mdc_15_principal_diagnosis_codes,appendix_f
P0519,mdc_15_principal_diagnosis_codes,appendix_f
P0700,mdc_15_principal_diagnosis_codes,appendix_f
P0701,mdc_15_principal_diagnosis_codes,appendix_f
P0702,mdc_15_principal_diagnosis_codes,appendix_f
P0703,mdc_15_principal_diagnosis_codes,appendix_f
P0710,mdc_15_principal_diagnosis_codes,appendix_f
P0714,mdc_15_principal_diagnosis_codes,appendix_f
P0715,mdc_15_principal_diagnosis_codes,appendix_f
P0716,mdc_15_principal_diagnosis_codes,appendix_f
P0717,mdc_15_principal_diagnosis_codes,appendix_f
P0718,mdc_15_principal_diagnosis_codes,appendix_f
P0720,mdc_15_principal_diagnosis_codes,appendix_f
P0721,mdc_15_principal_diagnosis_codes,appendix_f
P0722,mdc_15_principal_diagnosis_codes,appendix_f
P0723,mdc_15_principal_diagnosis_codes,appendix_f
P0724,mdc_15_principal_diagnosis_codes,appendix_f
P0725,mdc_15_principal_diagnosis_codes,appendix_f
P0726,mdc_15_principal_diagnosis_codes,appendix_f
P0730,mdc_15_principal_diagnosis_codes,appendix_f
P0731,mdc_15_principal_diagnosis_codes,appendix_f
P0732,mdc_15_principal_diagnosis_codes,appendix_f
P0733,mdc_15_principal_diagnosis_codes,appendix_f
P0734,mdc_15_principal_diagnosis_codes,appendix_f
P0735,mdc_15_principal_diagnosis_codes,appendix_f
P0736,mdc_15_principal_diagnosis_codes,appendix_f
P0737,mdc_15_principal_diagnosis_codes,appendix_f
P0738,mdc_15_principal_diagnosis_codes,appendix_f
P0739,mdc_15_principal_diagnosis_codes,appendix_f
P0821,mdc_15_principal_diagnosis_codes,appendix_f
P0822,mdc_15_principal_diagnosis_codes,appendix_f
P1281,mdc_15_principal_diagnosis_codes,appendix_f
P1289,mdc_15_principal_diagnosis_codes,appendix_f
P2400,mdc_15_principal_diagnosis_codes,appendix_f
P2401,mdc_15_principal_diagnosis_codes,appendix_f
P2410,mdc_15_principal_diagnosis_codes,appendix_f
P2411,mdc_15_principal_diagnosis_codes,appendix_f
P2420,mdc_15_principal_diagnosis_codes,appendix_f
P2421,mdc_15_principal_diagnosis_codes,appendix_f
P2430,mdc_15_principal_diagnosis_codes,appendix_f
P2431,mdc_15_principal_diagnosis_codes,appendix_f
P2480,mdc_15_principal_diagnosis_codes,appendix_f
P2481,mdc_15_principal_diagnosis_codes,appendix_f
P2810,mdc_15_principal_diagnosis_codes,appendix_f
P2811,mdc_15_principal_diagnosis_codes,appendix_f
P2819,mdc_15_principal_diagnosis_codes,appendix_f
P2830,mdc_15_principal_diagnosis_codes,appendix_f
P2831,mdc_15_principal_diagnosis_codes,appendix_f
P2832,mdc_15_principal_diagnosis_codes,appendix_f
P2833,mdc_15_principal_diagnosis_codes,appendix_f
P2839,mdc_15_principal_diagnosis_codes,appendix_f
P2840,mdc_15_principal_diagnosis_codes,appendix_f
P2841,mdc_15_principal_diagnosis_codes,appendix_f
P2842,mdc_15_principal_diagnosis_codes,appendix_f
P2843,mdc_15_principal_diagnosis_codes,appendix_f
P2849,mdc_15_principal_diagnosis_codes,appendix_f
P2881,mdc_15_principal_diagnosis_codes,appendix_f
P2889,mdc_15_principal_diagnosis_codes,appendix_f
P2911,mdc_15_principal_diagnosis_codes,appendix_f
P2912,mdc_15_principal_diagnosis_codes,appendix_f
P2930,mdc_15_principal_diagnosis_codes,appendix_f
P2938,mdc_15_principal_diagnosis_codes,appendix_f
P2981,mdc_15_principal_diagnosis_codes,appendix_f
P2989,mdc_15_principal_diagnosis_codes,appendix_f
P3610,mdc_15_principal_diagnosis_codes,appendix_f
P3619,mdc_15_principal_diagnosis_codes,appendix_f
P3630,mdc_15_principal_diagnosis_codes,appendix_f
P3639,mdc_15_principal_diagnosis_codes,appendix_f
P5221,mdc_15_principal_diagnosis_codes,appendix_f
P5222,mdc_15_principal_diagnosis_codes,appendix_f
P5690,mdc_15_principal_diagnosis_codes,appendix_f
P5699,mdc_15_principal_diagnosis_codes,appendix_f
P5841,mdc_15_principal_diagnosis_codes,appendix_f
P5842,mdc_15_principal_diagnosis_codes,appendix_f
P5920,mdc_15_principal_diagnosis_codes,appendix_f
P5929,mdc_15_principal_diagnosis_codes,appendix_f
P7421,mdc_15_principal_diagnosis_codes,appendix_f
P7422,mdc_15_principal_diagnosis_codes,appendix_f
P7431,mdc_15_principal_diagnosis_codes,appendix_f
P7432,mdc_15_principal_diagnosis_codes,appendix_f
P7441,mdc_15_principal_diagnosis_codes,appendix_f
P7449,mdc_15_principal_diagnosis_codes,appendix_f
P7881,mdc_15_principal_diagnosis_codes,appendix_f
P7882,mdc_15_principal_diagnosis_codes,appendix_f
P7883,mdc_15_principal_diagnosis_codes,appendix_f
P7884,mdc_15_principal_diagnosis_codes,appendix_f
P7889,mdc_15_principal_diagnosis_codes,appendix_f
P8330,mdc_15_principal_diagnosis_codes,appendix_f
P8339,mdc_15_principal_diagnosis_codes,appendix_f
P8381,mdc_15_principal_diagnosis_codes,appendix_f
P8388,mdc_15_principal_diagnosis_codes,appendix_f
P9160,mdc_15_principal_diagnosis_codes,appendix_f
P9161,mdc_15_principal_diagnosis_codes,appendix_f
P9162,mdc_15_principal_diagnosis_codes,appendix_f
P9163,mdc_15_principal_diagnosis_codes,appendix_f
P9188,mdc_15_principal_diagnosis_codes,appendix_f
P9201,mdc_15_principal_diagnosis_codes,appendix_f
P9209,mdc_15_principal_diagnosis_codes,appendix_f
P9681,mdc_15_principal_diagnosis_codes,appendix_f
P9682,mdc_15_principal_diagnosis_codes,appendix_f
P9683,mdc_15_principal_diagnosis_codes,appendix_f
P9689,mdc_15_principal_diagnosis_codes,appendix_f
Z3800,mdc_15_principal_diagnosis_codes,appendix_f
Z3801,mdc_15_principal_diagnosis_codes,appendix_f
Z3830,mdc_15_principal_diagnosis_codes,appendix_f
Z3831,mdc_15_principal_diagnosis_codes,appendix_f
Z3861,mdc_15_principal_diagnosis_codes,appendix_f
Z3862,mdc_15_principal_diagnosis_codes,appendix_f
Z3863,mdc_15_principal_diagnosis_codes,appendix_f
Z3864,mdc_15_principal_diagnosis_codes,appendix_f
Z3865,mdc_15_principal_diagnosis_codes,appendix_f
Z3866,mdc_15_principal_diagnosis_codes,appendix_f
Z3868,mdc_15_principal_diagnosis_codes,appendix_f
Z3869,mdc_15_principal_diagnosis_codes,appendix_f
P03810,mdc_15_principal_diagnosis_codes,appendix_f
P03811,mdc_15_principal_diagnosis_codes,appendix_f
P03819,mdc_15_principal_diagnosis_codes,appendix_f
P74421,mdc_15_principal_diagnosis_codes,appendix_f
P74422,mdc_15_principal_diagnosis_codes,appendix_f
P91811,mdc_15_principal_diagnosis_codes,appendix_f
P91819,mdc_15_principal_diagnosis_codes,appendix_f
P91821,mdc_15_principal_diagnosis_codes,appendix_f
P91822,mdc_15_principal_diagnosis_codes,appendix_f
P91823,mdc_15_principal_diagnosis_codes,appendix_f
P91829,mdc_15_principal_diagnosis_codes,appendix_f
E1010,diabetes_with_short-term_complications_diagnosis_codes,01
E1011,diabetes_with_short-term_complications_diagnosis_codes,01
E1100,diabetes_with_short-term_complications_diagnosis_codes,01
E1101,diabetes_with_short-term_complications_diagnosis_codes,01
E1110,diabetes_with_short-term_complications_diagnosis_codes,01
E1111,diabetes_with_short-term_complications_diagnosis_codes,01
E10641,diabetes_with_short-term_complications_diagnosis_codes,01
E11641,diabetes_with_short-term_complications_diagnosis_codes,01
E108,diabetes_with_long-term_complications_diagnosis_codes,03
E118,diabetes_with_long-term_complications_diagnosis_codes,03
E1021,diabetes_with_long-term_complications_diagnosis_codes,03
E1022,diabetes_with_long-term_complications_diagnosis_codes,03
E1029,diabetes_with_long-term_complications_diagnosis_codes,03
E1036,diabetes_with_long-term_complications_diagnosis_codes,03
E1039,diabetes_with_long-term_complications_diagnosis_codes,03
E1040,diabetes_with_long-term_complications_diagnosis_codes,03
E1041,diabetes_with_long-term_complications_diagnosis_codes,03
E1042,diabetes_with_long-term_complications_diagnosis_codes,03
E1043,diabetes_with_long-term_complications_diagnosis_codes,03
E1044,diabetes_with_long-term_complications_diagnosis_codes,03
E1049,diabetes_with_long-term_complications_diagnosis_codes,03
E1051,diabetes_with_long-term_complications_diagnosis_codes,03
E1052,diabetes_with_long-term_complications_diagnosis_codes,03
E1059,diabetes_with_long-term_complications_diagnosis_codes,03
E1069,diabetes_with_long-term_complications_diagnosis_codes,03
E1121,diabetes_with_long-term_complications_diagnosis_codes,03
E1122,diabetes_with_long-term_complications_diagnosis_codes,03
E1129,diabetes_with_long-term_complications_diagnosis_codes,03
E1136,diabetes_with_long-term_complications_diagnosis_codes,03
E1139,diabetes_with_long-term_complications_diagnosis_codes,03
E1140,diabetes_with_long-term_complications_diagnosis_codes,03
E1141,diabetes_with_long-term_complications_diagnosis_codes,03
E1142,diabetes_with_long-term_complications_diagnosis_codes,03
E1143,diabetes_with_long-term_complications_diagnosis_codes,03
E1144,diabetes_with_long-term_complications_diagnosis_codes,03
E1149,diabetes_with_long-term_complications_diagnosis_codes,03
E1151,diabetes_with_long-term_complications_diagnosis_codes,03
E1152,diabetes_with_long-term_complications_diagnosis_codes,03
E1159,diabetes_with_long-term_complications_diagnosis_codes,03
E1169,diabetes_with_long-term_complications_diagnosis_codes,03
E10311,diabetes_with_long-term_complications_diagnosis_codes,03
E10319,diabetes_with_long-term_complications_diagnosis_codes,03
E10321,diabetes_with_long-term_complications_diagnosis_codes,03
E10329,diabetes_with_long-term_complications_diagnosis_codes,03
E10331,diabetes_with_long-term_complications_diagnosis_codes,03
E10339,diabetes_with_long-term_complications_diagnosis_codes,03
E10341,diabetes_with_long-term_complications_diagnosis_codes,03
E10349,diabetes_with_long-term_complications_diagnosis_codes,03
E10351,diabetes_with_long-term_complications_diagnosis_codes,03
E10359,diabetes_with_long-term_complications_diagnosis_codes,03
E10610,diabetes_with_long-term_complications_diagnosis_codes,03
E10618,diabetes_with_long-term_complications_diagnosis_codes,03
E10620,diabetes_with_long-term_complications_diagnosis_codes,03
E10621,diabetes_with_long-term_complications_diagnosis_codes,03
E10622,diabetes_with_long-term_complications_diagnosis_codes,03
E10628,diabetes_with_long-term_complications_diagnosis_codes,03
E10630,diabetes_with_long-term_complications_diagnosis_codes,03
E10638,diabetes_with_long-term_complications_diagnosis_codes,03
E11311,diabetes_with_long-term_complications_diagnosis_codes,03
E11319,diabetes_with_long-term_complications_diagnosis_codes,03
E11321,diabetes_with_long-term_complications_diagnosis_codes,03
E11329,diabetes_with_long-term_complications_diagnosis_codes,03
E11331,diabetes_with_long-term_complications_diagnosis_codes,03
E11339,diabetes_with_long-term_complications_diagnosis_codes,03
E11341,diabetes_with_long-term_complications_diagnosis_codes,03
E11349,diabetes_with_long-term_complications_diagnosis_codes,03
E11351,diabetes_with_long-term_complications_diagnosis_codes,03
E11359,diabetes_with_long-term_complications_diagnosis_codes,03
E11610,diabetes_with_long-term_complications_diagnosis_codes,03
E11618,diabetes_with_long-term_complications_diagnosis_codes,03
E11620,diabetes_with_long-term_complications_diagnosis_codes,03
E11621,diabetes_with_long-term_complications_diagnosis_codes,03
E11622,diabetes_with_long-term_complications_diagnosis_codes,03
E11628,diabetes_with_long-term_complications_diagnosis_codes,03
E11630,diabetes_with_long-term_complications_diagnosis_codes,03
E11638,diabetes_with_long-term_complications_diagnosis_codes,03
E103211,diabetes_with_long-term_complications_diagnosis_codes,03
E103212,diabetes_with_long-term_complications_diagnosis_codes,03
E103213,diabetes_with_long-term_complications_diagnosis_codes,03
E103219,diabetes_with_long-term_complications_diagnosis_codes,03
E103291,diabetes_with_long-term_complications_diagnosis_codes,03
E103292,diabetes_with_long-term_complications_diagnosis_codes,03
E103293,diabetes_with_long-term_complications_diagnosis_codes,03
E103299,diabetes_with_long-term_complications_diagnosis_codes,03
