condition_id,condition,condition_column_name,chronic_condition_type,condition_category,additional_logic,claims_qualification,inclusion_type,code_system,code
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q010
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q011
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q012
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q018
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q019
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q02
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q030
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q031
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q038
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q039
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q040
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q041
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q042
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q043
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q044
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q045
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q046
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q048
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q049
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q050
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q051
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q052
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q053
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q054
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q055
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q056
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q057
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q058
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q059
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q060
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q061
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q062
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q063
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q064
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q068
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q069
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q0700
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q0701
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q0702
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q0703
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q078
70,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,Q079
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,G9611
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12000A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12001A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12100A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12101A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12200A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12201A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12300A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12301A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12400A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12401A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12500A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12501A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12600A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12601A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S129XXA
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12000B
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12001B
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12100B
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12101B
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12200B
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12201B
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12300B
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12301B
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12400B
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12401B
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12500B
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12501B
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12600B
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S12601B
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S140XXA
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S140XXS
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14101A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14102A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14103A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14104A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14105A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14106A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14107A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14108A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14109A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14111A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14112A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S13113A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14114A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14115A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14116A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14117A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14118A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14119A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14121A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14122A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14123A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14124A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14125A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14126A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14127A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14128A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14129A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14131A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14132A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14133A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14134A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14135A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14136A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14137A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14138A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14139A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14141A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14142A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14143A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14144A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14145A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14146A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14147A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14148A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14149A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14151A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14152A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14153A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14154A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14155A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14156A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14157A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14158A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14159A
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14101S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14102S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14103S
71,Spinal Cord Injury,spinal_cord_injury,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,S14104S
