CONDITION_ID,CONDITION,CONDITION_COLUMN_NAME,CONDITION_CATEGORY,CODE,CODE_TYPE,INCLUSION_TYPE,ADDITIONAL_LOGIC
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q053,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q02,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q056,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q055,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q050,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q057,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q042,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q030,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,G901,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q040,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q063,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q001,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q064,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q046,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q0703,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q039,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q051,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q038,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q010,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q002,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q060,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q062,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q061,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q054,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q045,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q049,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q000,ICD-10-CM,Include,None
65,Spina Bifida and Other Congenital Anomalies of the Nervous System,spina_bifida_and_other_congenital_anomalies_of_the_nervous_system,Other,Q048,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24112A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34104S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14145S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14149A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14134A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14109S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34114S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24114A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S22049A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24103S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S22029A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14137A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14159S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14139S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34123S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14112A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14159A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14153S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14138S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24109A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12100B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34113A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S3401XS,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14107A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34129A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14137S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14146A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S240XXS,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12300A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24153S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12201B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14123A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24111A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24142S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34114A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14134S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S3402XA,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S3402XS,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14101A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S32039A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14147A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S32019A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34139S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34101S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24153A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12001B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14136S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34111S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24141S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14122A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24102A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S32059B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14126S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24141A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34124S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34132S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24103A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14155S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34123A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12500B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12201A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14111A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14147S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24111S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34112A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34109S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34103S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14145A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14105S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14152S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S32009B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14104S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14118S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14102A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S32059A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14132A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S22039B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34119S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24133A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14129A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34131A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12601B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14119S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12500A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34131S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14111S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S22019B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24152A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34109A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14106A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14155A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12300B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24151S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24139S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14128A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14125A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34121S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24119A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14121S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14158S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24132S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S322XXB,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12101B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14116A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S343XXA,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24113A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14148A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14154A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24144A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24113S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24134A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24101A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14132S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24159S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24109S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34132A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34102A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14113S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34115S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S32049B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12600A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14157S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34102S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14156S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24151A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24102S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24114S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14125S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14122S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S32019B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24134S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14115S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14105A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14156A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14115A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14103S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14152A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12400B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12501B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14116S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14127A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14104A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14141S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S129XXA,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34104A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34105A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S240XXA,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34122A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14135S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14153A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14106S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14102S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34113S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14124S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12200A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14123S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34129S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12401A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14109A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24112S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14121A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24119S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14108S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S3210XA,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12000B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14154S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14128S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S22059B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14135A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14127S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34111A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12301A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12600B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14119A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24149S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12401B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12100A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S140XXS,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14138A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14142S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14148S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12400A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24131S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14139A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34139A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14141A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24142A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34112S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S32009A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14133S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S140XXA,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S22069A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34103A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14131A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24159A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14143A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14114S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14101S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14108A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24154S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34115A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S22049B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S32029B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S22029B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24101S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34124A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14142A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24154A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34122S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S32029A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,G9611,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14103A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14157A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14144A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14124A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S32039B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S22089A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24152S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14133A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14149S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14117A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24143S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24139A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S22079A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S22009A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24104A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14112S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24131A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24143A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14118A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24144S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S32049A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14146S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14143S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S22069B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S13113A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14151A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24104S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34125S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12001A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S3210XB,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24133S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14144S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S322XXA,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S12101A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34125A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14131S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S24132A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S22039A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S22059A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14158A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14151S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S22009B,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14114A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14136A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14107S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S14129S,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S34119A,ICD-10-CM,Include,None
66,Spinal Cord Injury,spinal_cord_injury,Other,S22079B,ICD-10-CM,Include,None
